advertiser_id_from_network,advertiser_campaign_id_from_network,ringpool_id_from_network,name,pool_type,destination_type,lifetime_seconds,max_pool_size,param1,param2,param3,param4,param5,param6,param7,param8,param9,param10
rr_1982090630,SEM153155,SEM153155,Search_Bing_Desktop,Custom,Advertiser,600,83,adometryId,kcid,SearchMediumCampaign,WTmc_id,TermContent,matchtype,gclid,WTid,uuid,cid
